tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.9	200.8	51.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 14:12:08	2.56e-08	3.7900000000000004e-10	2.58e-10	1.0500000000000001e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-801	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	801	AX15-3a	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.9	202.6	50.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 12:50:47	2.57e-08	3.8399999999999997e-10	2.4500000000000003e-10	1.1599999999999999e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-802	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	802	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		1.0	201.7	50.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 16:46:32	2.5e-08	3.7900000000000004e-10	2.7e-10	2.47e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-803	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	803	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		1.0	202.8	49.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 14:23:54	2.2400000000000002e-08	3.4700000000000004e-10	2.3e-10	1.2200000000000002e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-804	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	804	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.8	202.6	50.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 14:22:39	2.29e-08	3.19e-10	2.0500000000000002e-10	1.2200000000000002e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-805	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	805	AX15-3a	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.8	207.8	50.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 12:55:59	2.2200000000000004e-08	2.98e-10	1.8e-10	1.37e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-806	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	806	AX15-3a	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.8	208.7	50.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 17:03:08	2.18e-08	3.02e-10	1.6099999999999999e-10	1.38e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-807	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	807	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.8	207.4	49.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 12:55:14	2.0699999999999997e-08	2.86e-10	1.48e-10	1.3e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-808	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	808	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.8	203.9	49.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 18:01:18	1.99e-08	1.44e-10	2.25e-10	1.42e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-809	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	809	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.8	205.2	49.3	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-31 19:13:12	2.08e-08	2.99e-10	1.52e-10	2.2800000000000001e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-810	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	810	AX15-3a	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.9	204.2	49.2	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 11:55:46	2.04e-08	3.83e-10	1.35e-10	2.1499999999999998e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-811	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	811	AX15-3a	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.9	202.5	47.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 15:37:20	1.94e-08	3.1800000000000004e-10	1.9199999999999998e-10	2.02e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-812	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	812	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.9	203.3	46.4	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 11:01:26	1.8700000000000002e-08	3.04e-10	1.77e-10	1.97e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-813	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	813	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		1.0	207.0	44.3	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 15:15:38	1.73e-08	3.27e-10	1.66e-10	2.4500000000000003e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-814	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	814	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.9	199.7	48.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 12:53:29	1.8999999999999998e-08	2.9499999999999996e-10	2.06e-10	1.77e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-815	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	815	AX15-3a	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.9	201.6	48.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 17:21:30	1.86e-08	2.96e-10	2.01e-10	1.89e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-816	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	816	AX15-3a	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		1.0	198.0	45.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 13:31:00	1.69e-08	2.93e-10	2.03e-10	2.39e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-817	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	817	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.9	200.8	43.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 12:32:58	1.55e-08	2.41e-10	1.52e-10	2.67e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-818	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	818	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		1.0	202.6	39.8	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 16:23:59	1.42e-08	2.43e-10	1.46e-10	2.53e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-819	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	819	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
Yiming Zhang	This study		0.9	202.7	48.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 12:41:02	1.67e-08	2.53e-10	1.46e-10	2.57e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-820	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	820	AX15-3a	u	0	0.0	0.0	-90.0	24	803
Yiming Zhang	This study		0.8	207.2	48.2	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 16:10:26	1.6e-08	2.39e-10	1.18e-10	2.54e-10	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-821	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	821	AX15-3a	u	0	0.0	0.0	-90.0	25	813
Yiming Zhang	This study		1.0	201.8	34.9	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 12:46:08	1.22e-08	2.38e-10	1.3e-10	8.81e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-822	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	822	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		1.1	208.2	21.5	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 16:46:43	9.7e-09	2.1499999999999998e-10	8.83e-11	7.459999999999999e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-823	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	823	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		1.3	201.1	-4.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 10:43:42	7.340000000000001e-09	1.6899999999999999e-10	9.660000000000001e-11	5.8200000000000003e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-824	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	824	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.9	204.7	47.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 14:12:43	1.22e-08	1.95e-10	1.06e-10	7.83e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-825	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	825	AX15-3a	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.9	208.3	47.5	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 17:47:04	1.09e-08	1.73e-10	8.3e-11	7.2e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-826	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	826	AX15-3a	u	0	0.0	0.0	-90.0	30	828
Yiming Zhang	This study		1.3	201.0	-27.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 12:45:35	7.659999999999999e-09	1.8300000000000001e-10	8.840000000000001e-11	4.89e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-827	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	827	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		1.1	194.4	-50.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 09:53:45	8.92e-09	1.5800000000000002e-10	8.959999999999999e-11	3.94e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-828	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	828	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	32	828
Yiming Zhang	This study		0.8	189.1	-66.4	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 14:13:34	1.08e-08	1.31e-10	7.98e-11	2.48e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-829	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	829	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	33	833
Yiming Zhang	This study		1.0	202.4	47.2	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 09:09:30	5.86e-09	1.17e-10	4.17e-11	3.5700000000000003e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-830	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	830	AX15-3a	u	0	0.0	0.0	-90.0	34	833
Yiming Zhang	This study		1.0	201.8	47.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 12:57:58	5.37e-09	8.720000000000001e-11	5.160000000000001e-11	3.1899999999999995e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-831	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	831	AX15-3a	u	0	0.0	0.0	-90.0	35	835
Yiming Zhang	This study		0.5	195.0	-79.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 16:55:00	1.42e-08	1.1e-10	7.28e-11	8.210000000000002e-12	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-832	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	832	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	36	828
Yiming Zhang	This study		0.6	186.1	-77.0	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 12:42:34	1.57e-08	1.26e-10	8.640000000000001e-11	2.12e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-833	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	833	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	37	835
Yiming Zhang	This study		0.6	169.7	-75.1	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 16:37:45	1.85e-08	1.32e-10	1.27e-10	2.64e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-834	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	834	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	38	837
Yiming Zhang	This study		1.1	204.0	44.9	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 14:33:41	3.18e-09	6.23e-11	3.13e-11	2.17e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-835	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	835	AX15-3a	u	0	0.0	0.0	-90.0	39	837
Yiming Zhang	This study		1.1	204.1	43.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 17:49:28	3.24e-09	6.15e-11	3.25e-11	2.04e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-836	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	836	AX15-3a	u	0	0.0	0.0	-90.0	40	839
Yiming Zhang	This study		0.4	157.1	-81.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 10:58:54	2.06e-08	1.0399999999999999e-10	1.03e-10	2.1800000000000002e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-837	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	837	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	41	835
Yiming Zhang	This study		0.4	153.2	-84.8	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 14:45:21	2.11e-08	9.46e-11	1.01e-10	1.64e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-838	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	838	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	42	839
Yiming Zhang	This study		0.4	165.2	-86.9	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 11:03:32	2.25e-08	1.06e-10	1.0500000000000001e-10	1.0800000000000001e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-839	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	839	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		1.2	201.5	39.6	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 17:12:21	2.42e-09	5.5e-11	2.64e-11	1.64e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-840	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	840	AX15-3a	u	0	0.0	0.0	-90.0	44	843
Yiming Zhang	This study		1.2	197.5	43.4	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 10:44:34	2.7399999999999996e-09	5.6299999999999996e-11	3.42e-11	1.8899999999999997e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-841	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	841	AX15-3a	u	0	0.0	0.0	-90.0	45	848
Yiming Zhang	This study		0.3	117.5	-85.9	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-29 14:22:04	2.4300000000000003e-08	7.209999999999999e-11	8.98e-11	2.86e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-842	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	842	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	46	839
Yiming Zhang	This study		0.4	160.2	-83.8	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 10:57:47	2.52e-08	1.26e-10	1.26e-10	2.95e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-843	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	843	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
Yiming Zhang	This study		0.3	127.7	-83.9	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 14:51:22	2.63e-08	8.320000000000001e-11	1.21e-10	2.2399999999999998e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-844	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	844	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	48	853
Yiming Zhang	This study		1.1	201.9	40.7	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 10:43:09	1.7399999999999998e-09	3.4100000000000004e-11	1.97e-11	1.1099999999999999e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-845	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	845	AX15-3a	u	0	0.0	0.0	-90.0	49	853
Yiming Zhang	This study		1.1	207.1	43.8	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 14:17:22	1.56e-09	2.97e-11	1.49e-11	1.0900000000000001e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-846	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	846	AX15-3a	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.3	116.1	-85.8	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-31 18:04:49	2.8199999999999998e-08	7.890000000000001e-11	1.17e-10	2.26e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-847	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	847	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
Yiming Zhang	This study		0.3	128.0	-84.4	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-02-01 12:57:12	2.89e-08	9.4e-11	1.26e-10	2.77e-11	4	273	AX15-3a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-848	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	848	AX15-3a	u	0	2.9999999999999997e-05	0.0	-90.0	52	858
Yiming Zhang	This study		1.2	225.1	45.6	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 12:37:09	3.15e-08	5.98e-10	3.32e-10	1.42e-10	4	273	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-849	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	849	AX16-1a	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		1.2	230.6	46.1	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 13:51:55	3.14e-08	6.400000000000001e-10	2.9399999999999997e-10	1.6099999999999999e-10	4	273	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-850	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	850	AX16-1a	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		1.2	225.7	46.5	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 14:07:55	3.1299999999999996e-08	6.22e-10	3.3799999999999997e-10	1.56e-10	4	273	AX16-1a_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-851	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	851	AX16-1a	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
