tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		0.5	226.9	41.2	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 13:30:52	4.6299999999999995e-07	2.42e-09	9.86e-10	3.12e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-535	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	535	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	26	793
Yiming Zhang	This study		0.3	252.1	-76.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-01 17:25:38	8.629999999999999e-07	3.27e-09	3.3600000000000004e-09	1.22e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-536	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	536	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	27	813
Yiming Zhang	This study		0.3	267.4	-83.4	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 12:56:08	1.42e-06	5.04e-09	4.689999999999999e-09	1.51e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-537	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	537	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	28	823
Yiming Zhang	This study		0.3	224.4	66.0	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-02 17:26:58	5.89e-07	2.14e-09	2.46e-09	1.4400000000000002e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-538	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	538	BD5-1b	u	0	0.0	0.0	-90.0	29	823
Yiming Zhang	This study		0.4	225.6	68.2	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 11:02:41	5.89e-07	2.2899999999999997e-09	2.7e-09	1.09e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-539	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	539	BD5-1b	u	0	0.0	0.0	-90.0	30	826
Yiming Zhang	This study		0.3	263.5	-86.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-03 14:28:34	1.45e-06	5.720000000000001e-09	5.11e-09	2.22e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-540	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	540	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	31	813
Yiming Zhang	This study		0.3	293.4	-86.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-14 15:24:04	1.95e-06	7.79e-09	6.8099999999999994e-09	3.58e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-541	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	541	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	32	826
Yiming Zhang	This study		0.3	285.1	-88.0	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-18 14:21:01	2.15e-06	8.759999999999999e-09	7.11e-09	2.8800000000000004e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-542	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	542	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	33	829
Yiming Zhang	This study		0.4	223.1	66.6	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 10:47:26	4.3e-07	2.17e-09	1.52e-09	1.7199999999999999e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-543	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	543	BD5-1b	u	0	0.0	0.0	-90.0	34	829
Yiming Zhang	This study		0.4	232.5	67.3	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-19 14:12:21	4.1299999999999995e-07	2.0499999999999997e-09	1.54e-09	1.6e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-544	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	544	BD5-1b	u	0	0.0	0.0	-90.0	35	832
Yiming Zhang	This study		0.3	285.4	-87.3	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 10:43:38	2.4e-06	9.55e-09	8.43e-09	4.21e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-545	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	545	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	36	826
Yiming Zhang	This study		0.3	308.6	-86.3	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-20 14:57:03	2.66e-06	1.16e-08	1.03e-08	4.82e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-546	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	546	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	37	832
Yiming Zhang	This study		0.3	310.8	-88.7	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 08:38:50	2.64e-06	1.07e-08	8.86e-09	3.75e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-547	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	547	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	38	835
Yiming Zhang	This study		0.4	223.0	67.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 12:24:28	3.7e-07	2.09e-09	1.09e-09	2e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-548	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	548	BD5-1b	u	0	0.0	0.0	-90.0	39	835
Yiming Zhang	This study		0.5	226.4	66.8	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-21 15:29:19	3.5399999999999997e-07	2.0300000000000002e-09	1.79e-09	1.4800000000000003e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-549	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	549	BD5-1b	u	0	0.0	0.0	-90.0	40	838
Yiming Zhang	This study		0.3	297.5	-88.6	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 10:33:27	2.99e-06	1.31e-08	1.1699999999999999e-08	3.9299999999999995e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-550	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	550	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	41	832
Yiming Zhang	This study		0.3	309.0	-87.3	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-22 14:35:03	3.18e-06	1.42e-08	1.27e-08	5.63e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-551	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	551	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	42	838
Yiming Zhang	This study		0.3	333.2	-87.7	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 11:57:23	3.53e-06	1.58e-08	1.4099999999999999e-08	6.11e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-552	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	552	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	43	843
Yiming Zhang	This study		0.4	231.2	59.4	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-23 15:49:40	1.68e-07	8.569999999999999e-10	6.25e-10	7.93e-10	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-553	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	553	BD5-1b	u	0	0.0	0.0	-90.0	44	843
Yiming Zhang	This study		0.6	230.8	65.8	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 10:47:00	1.51e-07	9e-10	9.26e-10	8.92e-10	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-554	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	554	BD5-1b	u	0	0.0	0.0	-90.0	45	848
Yiming Zhang	This study		0.4	347.1	-87.3	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-24 14:39:50	3.84e-06	1.76e-08	1.6100000000000002e-08	8.11e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-555	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	555	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	46	838
Yiming Zhang	This study		0.4	8.0	-88.0	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-25 14:16:43	4.06e-06	1.94e-08	1.79e-08	7.020000000000001e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-556	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	556	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	47	848
Yiming Zhang	This study		0.4	1.8	-87.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 12:18:25	4.45e-06	2.1e-08	1.91e-08	8.590000000000001e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-557	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	557	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	48	853
Yiming Zhang	This study		0.3	223.2	45.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-26 15:50:11	5.37e-08	6.79e-11	2.51e-10	3.98e-10	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-558	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	558	BD5-1b	u	0	0.0	0.0	-90.0	49	853
Yiming Zhang	This study		0.6	226.5	61.6	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-27 12:33:03	6.97e-08	2.8e-10	6.819999999999999e-10	3.04e-10	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-559	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	559	BD5-1b	u	0	0.0	0.0	-90.0	50	858
Yiming Zhang	This study		0.4	353.9	-87.9	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-28 08:27:46	4.83e-06	2.15e-08	2.0699999999999997e-08	7.0400000000000005e-09	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-560	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	560	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	51	848
Yiming Zhang	This study		0.4	341.9	-88.1	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2020-01-30 12:36:01	5.16e-06	2.3500000000000002e-08	2.2599999999999997e-08	1.04e-08	4	273	BD5-1b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-561	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	561	BD5-1b	u	0	2.9999999999999997e-05	0.0	-90.0	52	858
Yiming Zhang	This study		0.4	240.4	70.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-18 16:36:52	1.9e-06	9.37e-09	7.5e-09	6.609999999999999e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-562	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	562	BD5-2b	u	0	0.0	0.0	-90.0	0	273
Yiming Zhang	This study		0.3	235.4	70.6	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 10:01:47	1.87e-06	6.38e-09	8.320000000000001e-09	3e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-563	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	563	BD5-2b	u	0	0.0	0.0	-90.0	1	373
Yiming Zhang	This study		0.3	237.3	70.5	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-19 14:50:13	1.84e-06	5.689999999999999e-09	7.99e-09	3.27e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-564	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	564	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	2	373
Yiming Zhang	This study		0.3	238.9	70.6	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 10:03:52	1.71e-06	5.11e-09	7.780000000000001e-09	3.45e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-565	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	565	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	3	473
Yiming Zhang	This study		0.3	240.6	71.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 13:12:26	1.72e-06	5.7700000000000005e-09	7.85e-09	4.33e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-566	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	566	BD5-2b	u	0	0.0	0.0	-90.0	4	473
Yiming Zhang	This study		0.3	242.1	71.8	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-20 17:05:14	1.64e-06	5.07e-09	7.65e-09	4.36e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-567	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	567	BD5-2b	u	0	0.0	0.0	-90.0	5	573
Yiming Zhang	This study		0.3	244.3	71.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 11:37:22	1.63e-06	4.15e-09	6.990000000000001e-09	4.379999999999999e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-568	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	568	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	6	373
Yiming Zhang	This study		0.4	237.4	71.5	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-21 14:55:24	1.58e-06	4.88e-09	8.170000000000001e-09	5.2900000000000006e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-569	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	569	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	7	573
Yiming Zhang	This study		0.4	247.4	70.5	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 12:09:12	1.42e-06	4.39e-09	7.390000000000001e-09	4.56e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-570	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	570	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	8	673
Yiming Zhang	This study		0.4	244.2	71.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-22 14:47:15	1.48e-06	4.55e-09	7.62e-09	4.4799999999999994e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-571	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	571	BD5-2b	u	0	0.0	0.0	-90.0	9	673
Yiming Zhang	This study		0.4	246.1	72.3	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 10:43:22	1.46e-06	4.29e-09	7.69e-09	4.65e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-572	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	572	BD5-2b	u	0	0.0	0.0	-90.0	10	698
Yiming Zhang	This study		0.4	241.4	71.5	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-23 13:47:47	1.39e-06	4.08e-09	7.070000000000001e-09	4.35e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-573	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	573	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	11	573
Yiming Zhang	This study		0.4	254.2	71.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 01:37:45	1.33e-06	3.939999999999999e-09	7.020000000000001e-09	5.550000000000001e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-574	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	574	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	12	698
Yiming Zhang	This study		0.4	245.8	70.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-24 11:39:01	1.26e-06	3.5100000000000005e-09	6.08e-09	4.970000000000001e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-575	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	575	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	13	723
Yiming Zhang	This study		0.4	249.0	72.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 12:22:10	1.35e-06	4.120000000000001e-09	6.690000000000001e-09	5.620000000000001e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-576	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	576	BD5-2b	u	0	0.0	0.0	-90.0	14	723
Yiming Zhang	This study		0.4	249.7	72.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-25 15:58:04	1.35e-06	4.15e-09	6.9400000000000004e-09	5.889999999999999e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-577	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	577	BD5-2b	u	0	0.0	0.0	-90.0	15	748
Yiming Zhang	This study		0.4	247.8	71.0	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 10:46:17	1.25e-06	3.63e-09	6.17e-09	5.560000000000001e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-578	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	578	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	16	698
Yiming Zhang	This study		0.4	248.9	70.0	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-26 14:44:59	1.16e-06	3.13e-09	5.73e-09	5.43e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-579	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	579	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	17	748
Yiming Zhang	This study		0.4	250.9	68.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 12:19:12	1.06e-06	3.12e-09	4.92e-09	5.5399999999999995e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-580	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	580	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	18	773
Yiming Zhang	This study		0.4	253.5	72.0	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-27 16:16:38	1.22e-06	3.5e-09	5.83e-09	5.6000000000000005e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-581	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	581	BD5-2b	u	0	0.0	0.0	-90.0	19	773
Yiming Zhang	This study		0.4	255.0	72.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-28 15:53:52	1.16e-06	4.55e-09	5.61e-09	5.43e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-582	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	582	BD5-2b	u	0	0.0	0.0	-90.0	20	793
Yiming Zhang	This study		0.5	253.5	68.6	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-29 14:28:13	9.679999999999999e-07	3.88e-09	5.2900000000000006e-09	5.27e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-583	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	583	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	21	748
Yiming Zhang	This study		0.6	248.6	59.7	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 10:51:23	6.620000000000001e-07	3.69e-09	3.99e-09	3.9200000000000005e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-584	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	584	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	22	793
Yiming Zhang	This study		0.6	250.9	56.2	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI	hargrave 2019-12-30 14:45:31	5.89e-07	3.99e-09	3.4000000000000003e-09	3.2799999999999994e-09	4	273	BD5-2b_LP-PI-TRM_LP-PI-ALT-PTRM_LP-PI-BT-IZZI-585	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	585	BD5-2b	u	0	2.9999999999999997e-05	0.0	-90.0	23	803
